transaction_id,amount,payment_method,merchant_category,transaction_hour,is_weekend,customer_age_days,customer_avg_amount,amount_deviation,transactions_last_10min,transactions_last_1h,transactions_last_24h,device_age_days,device_transaction_count,location_distance_km,ip_risk_score,failed_attempts_24h,previous_fraud_count,chargeback_history,account_velocity_score,fraud
TX_000213,2846.94,CARD,Services,16,0,1314,284.03,9.99,3,4,13,1267,19,79.45,0.087,0,0,0,0.338,0
TX_000214,2103.57,NETBANKING,Services,3,1,667,990.52,2.12,1,3,11,334,20,67.88,0.32,1,0,0,0.265,0
TX_000215,800.1,UPI,Travel,4,1,1617,729.35,1.1,1,5,11,1461,23,110.99,0.147,0,0,0,0.244,0
TX_000216,2342.49,CARD,Gaming,5,0,811,1614.05,1.45,0,3,12,608,17,75.99,0.215,0,0,0,0.19,0
TX_000217,506.32,WALLET,Food,8,0,1239,1150.05,0.44,9,26,64,578,23,0.88,0.289,0,0,0,0.878,1
TX_000218,865.39,CARD,Services,0,0,1425,611.31,1.41,1,3,14,1118,19,1.74,0.18,2,0,0,0.09,0
TX_000219,674.95,UPI,Fashion,22,0,1515,453.68,1.48,2,2,10,938,13,84.02,0.142,0,0,0,0.519,0
TX_000220,1190.2,CARD,Food,4,1,1120,570.93,2.08,2,4,8,511,17,36.72,0.293,1,0,0,0.314,0
TX_000221,11099.54,NETBANKING,Food,16,0,1452,583.16,19.0,0,6,13,621,20,30.46,0.387,1,0,0,0.069,0
TX_000222,169.48,UPI,Food,17,0,811,942.53,0.18,0,5,17,1221,14,48.92,0.267,0,0,0,0.482,0
TX_000223,2178.21,UPI,Travel,19,0,723,1771.95,1.23,0,3,9,14,15,1756.43,0.221,0,0,0,0.92,1
TX_000224,218.61,UPI,Gaming,6,0,1373,1472.48,0.15,3,9,13,1131,22,205.87,0.157,0,0,0,0.405,0
TX_000225,3167.37,UPI,Grocery,22,0,1630,245.98,12.82,0,2,12,279,19,25.61,0.259,0,0,0,0.818,1
TX_000226,3258.27,UPI,Travel,20,0,590,1023.16,3.18,2,3,13,900,21,33.89,0.086,1,0,0,0.095,0
TX_000227,1169.44,CARD,Gaming,19,0,1970,460.71,2.53,0,4,13,86,20,168.72,0.26,0,0,0,0.455,0
TX_000228,373.25,UPI,Travel,6,0,1349,295.99,1.26,3,4,8,295,20,556.55,0.261,0,0,1,0.778,1
TX_000229,536.3,NETBANKING,Food,22,0,58,676.42,0.79,1,1,9,442,20,3.89,0.203,3,0,0,0.303,0
TX_000230,2163.75,UPI,Travel,17,0,1474,1022.85,2.11,1,4,9,900,18,6.81,0.1,0,0,0,0.092,0
TX_000231,528.28,NETBANKING,Services,22,0,1338,773.91,0.68,1,1,8,104,22,89.86,0.245,2,1,0,0.444,0
TX_000232,1361.66,UPI,Gaming,11,0,1751,658.38,2.07,1,4,12,524,20,50.13,0.264,0,0,0,0.116,0
TX_000233,1147.76,UPI,Gaming,10,0,929,912.16,1.26,2,6,18,1264,20,24.22,0.295,0,0,0,0.252,0
TX_000234,571.58,CARD,Fashion,13,1,158,540.76,1.06,3,3,10,504,18,29.26,0.219,0,0,0,0.554,0
TX_000235,9357.6,CARD,Fashion,2,1,1885,2232.67,4.19,1,4,20,319,28,42.03,0.042,1,0,0,0.596,0
TX_000236,2067.14,CARD,Electronics,4,1,342,815.36,2.53,2,4,11,77,27,49.8,0.364,0,0,0,0.291,0
TX_000237,144.73,UPI,Grocery,23,0,663,694.38,0.21,1,5,15,1,3,20.96,0.23,2,0,0,0.868,1
TX_000238,1321.41,UPI,Fashion,18,0,714,292.67,4.5,1,4,14,1113,14,139.41,0.109,1,0,0,0.446,0
TX_000239,565.78,UPI,Grocery,10,1,1906,425.59,1.33,0,2,11,279,20,90.4,0.063,0,0,0,0.328,0
TX_000240,2571.99,NETBANKING,Electronics,13,0,1098,1401.69,1.83,4,8,20,1445,28,68.0,0.265,1,0,0,0.341,0
TX_000241,496.45,NETBANKING,Travel,1,0,1004,3194.19,0.16,3,7,13,1262,22,0.8,0.062,0,0,0,0.481,0
TX_000242,977.76,WALLET,Grocery,7,0,353,866.25,1.13,1,4,18,1327,26,95.7,0.202,2,0,0,0.235,0
TX_000243,1817.08,UPI,Services,9,0,1246,852.15,2.13,3,5,13,244,20,60.67,0.274,0,0,1,0.027,0
TX_000244,2606.48,CARD,Grocery,4,0,1705,2069.01,1.26,4,9,14,1181,17,25.0,0.061,1,0,1,0.221,0
TX_000245,330.2,UPI,Gaming,2,0,1214,619.99,0.53,1,3,5,187,22,59.55,0.06,1,0,0,0.176,0
TX_000246,784.85,NETBANKING,Fashion,6,0,698,1073.01,0.73,2,4,12,227,26,2169.14,0.37,0,0,0,0.732,1
TX_000247,682.02,CARD,Grocery,0,0,576,677.99,1.0,2,4,11,639,23,40.36,0.123,0,0,0,0.259,0
TX_000248,570.59,NETBANKING,Grocery,9,0,212,344.59,1.65,1,3,7,257,21,18.25,0.282,0,0,0,0.351,0
TX_000249,6408.97,CARD,Travel,8,0,48,389.95,16.39,1,3,12,1275,20,6.51,0.208,0,0,0,0.577,0
TX_000250,1644.15,UPI,Electronics,17,1,1977,982.33,1.67,1,8,13,840,17,21.35,0.06,1,0,0,0.317,0
TX_000251,310.79,UPI,Grocery,6,0,34,365.85,0.85,0,1,8,1306,16,33.2,0.347,0,0,0,0.15,0
TX_000252,2745.89,WALLET,Travel,11,1,578,701.02,3.91,0,3,8,364,19,14.92,0.026,1,0,0,0.566,0
TX_000253,9155.92,UPI,Fashion,18,0,1150,682.23,13.4,2,13,23,336,11,27.0,0.074,0,0,0,0.057,0
TX_000254,3079.32,UPI,Travel,9,0,39,430.32,7.14,0,4,10,1282,23,29.93,0.068,0,0,0,0.578,0
TX_000255,240.0,NETBANKING,Fashion,2,0,482,464.32,0.52,0,3,15,637,23,20.54,0.479,1,0,0,0.293,0
TX_000256,675.71,UPI,Gaming,5,0,144,1786.35,0.38,1,4,14,357,26,41.53,0.102,1,0,0,0.083,0
TX_000257,3892.91,CARD,Fashion,22,1,380,267.46,14.5,1,4,10,732,20,48.68,0.179,0,0,1,0.476,0
TX_000258,540.41,UPI,Travel,19,0,257,3337.25,0.16,1,6,15,1441,11,271.0,0.233,0,0,0,0.142,0
TX_000259,1709.27,UPI,Electronics,12,0,187,96.57,17.52,1,3,14,1462,20,175.49,0.13,1,0,0,0.159,0
TX_000260,2379.47,CARD,Fashion,23,0,1553,417.3,5.69,0,1,9,1154,20,163.48,0.141,1,0,0,0.112,0
TX_000261,434.01,NETBANKING,Gaming,15,0,824,1143.66,0.38,1,3,12,690,22,27.14,0.321,0,0,0,0.159,0
TX_000262,1033.26,NETBANKING,Gaming,4,1,1048,1803.54,0.57,2,4,10,505,22,80.76,0.248,2,0,0,0.589,0
TX_000263,42.89,CARD,Gaming,3,0,82,481.94,0.09,1,2,13,921,20,71.1,0.367,0,0,0,0.584,0
TX_000264,393.71,UPI,Fashion,4,0,1251,1202.24,0.33,3,9,18,1464,9,8.46,0.28,1,0,0,0.219,0
TX_000265,851.87,UPI,Services,5,1,1034,1734.8,0.49,0,7,14,1048,15,23.22,0.117,0,0,0,0.251,0
TX_000266,314.89,CARD,Travel,1,0,1048,1167.76,0.27,1,4,9,306,17,69.5,0.043,0,0,0,0.764,0
TX_000267,5610.59,WALLET,Services,19,0,447,782.45,7.16,1,4,10,903,27,5.12,0.007,0,0,0,0.32,0
TX_000268,262.4,UPI,Food,12,0,1694,507.15,0.52,3,8,16,189,20,117.94,0.276,0,0,0,0.33,0
TX_000269,8878.11,UPI,Food,11,0,116,1305.43,6.8,7,5,11,4,19,244.33,0.642,4,0,0,0.724,1
TX_000270,1249.8,NETBANKING,Grocery,20,0,284,662.12,1.88,1,4,11,1407,18,67.45,0.389,0,0,0,0.31,0
TX_000271,4634.45,UPI,Fashion,12,0,357,1205.49,3.84,0,4,9,480,11,21.21,0.362,1,0,0,0.216,0
TX_000272,260.9,WALLET,Electronics,0,1,138,401.11,0.65,0,1,8,130,21,908.03,0.23,1,1,0,0.934,1
TX_000273,3509.27,UPI,Fashion,4,0,1808,696.29,5.03,1,4,11,738,28,153.76,0.335,0,0,1,0.359,0
TX_000274,1107.91,CARD,Food,16,1,1955,1015.96,1.09,3,11,23,238,20,22.95,0.17,0,0,0,0.192,0
TX_000275,410.96,NETBANKING,Grocery,19,0,96,562.81,0.73,1,8,17,216,19,50.81,0.385,0,0,0,0.148,0
TX_000276,1740.81,NETBANKING,Electronics,8,0,1875,2158.48,0.81,0,1,11,477,17,102.37,0.156,1,0,1,0.134,0
TX_000277,1338.17,UPI,Food,3,0,296,1510.74,0.89,1,2,13,1470,21,19.78,0.008,1,0,0,0.167,0
TX_000278,601.71,WALLET,Services,18,1,860,297.17,2.02,0,5,13,500,17,18.23,0.079,0,0,0,0.406,0
TX_000279,1175.92,CARD,Travel,5,1,1166,539.25,2.18,0,2,9,997,20,218.1,0.391,1,0,0,0.544,0
TX_000280,745.97,UPI,Gaming,0,1,691,5596.44,0.13,0,1,10,174,14,106.96,0.546,0,0,0,0.377,0
TX_000281,1228.46,CARD,Services,3,0,142,565.97,2.17,1,4,15,1176,15,12.43,0.215,0,0,0,0.153,0
TX_000282,2126.28,NETBANKING,Electronics,2,0,150,565.06,3.76,2,3,7,279,18,145.28,0.216,0,0,0,0.552,0
TX_000283,5356.24,UPI,Travel,22,0,433,1092.14,4.9,0,6,13,1005,15,361.35,0.158,0,0,0,0.399,0
TX_000284,318.04,UPI,Services,22,0,1859,525.77,0.6,0,2,7,946,22,24.21,0.189,1,0,0,0.059,0
TX_000285,9256.06,UPI,Fashion,18,0,16,357.79,25.8,1,7,14,525,18,46.95,0.364,1,0,1,0.118,0
TX_000286,155.7,UPI,Services,12,1,282,380.46,0.41,1,4,8,3,19,34.02,0.147,0,0,0,0.552,0
TX_000287,942.2,CARD,Food,4,0,254,592.02,1.59,0,5,9,1311,21,137.12,0.19,0,0,0,0.528,0
TX_000288,1974.99,UPI,Grocery,22,1,1478,219.0,8.98,1,3,11,393,21,37.63,0.013,0,0,0,0.367,0
TX_000289,1452.43,UPI,Grocery,13,0,8,688.15,2.11,1,5,11,679,17,51.88,0.251,3,0,0,0.135,0
TX_000290,588.34,UPI,Gaming,20,0,1238,495.06,1.19,1,3,9,107,14,38.93,0.122,0,0,0,0.386,0
TX_000291,890.58,CARD,Food,15,0,1623,182.14,4.86,1,3,16,8,14,24.73,0.16,1,0,0,0.19,0
TX_000292,669.81,UPI,Electronics,10,0,679,2049.9,0.33,1,4,14,233,23,11.13,0.118,0,0,0,0.565,0
TX_000293,608.28,CARD,Fashion,9,1,1643,229.19,2.64,1,2,5,1336,23,26.91,0.274,0,0,0,0.204,0
TX_000294,2564.71,CARD,Electronics,22,1,1265,720.45,3.55,0,1,10,312,20,42.37,0.177,1,0,1,0.176,0
TX_000295,1567.15,CARD,Travel,17,0,230,423.4,3.69,2,7,18,683,19,30.43,0.172,0,0,0,0.467,0
TX_000296,548.45,UPI,Food,6,0,685,633.14,0.86,0,2,7,966,19,165.99,0.317,0,0,0,0.218,0
TX_000297,11599.62,NETBANKING,Electronics,21,0,735,1069.98,10.83,3,6,13,901,23,89.18,0.322,0,0,1,0.992,1
TX_000298,1491.14,WALLET,Fashion,19,1,261,1246.87,1.19,1,1,6,1422,23,20.68,0.27,0,0,0,0.576,0
TX_000299,2472.2,NETBANKING,Food,16,1,393,431.33,5.72,2,3,13,1119,18,10.93,0.179,1,0,0,0.338,0
TX_000300,2058.29,UPI,Services,15,0,461,230.14,8.9,2,4,9,1189,21,197.43,0.015,0,1,0,0.309,0
TX_000301,478.67,UPI,Grocery,22,0,561,258.44,1.85,3,7,13,307,20,1.32,0.078,0,0,0,0.32,0
TX_000302,626.29,UPI,Electronics,7,0,666,779.49,0.8,1,5,12,645,12,340.92,0.379,0,0,0,0.217,0
TX_000303,2315.3,UPI,Gaming,5,0,627,427.09,5.41,5,8,17,6,23,59.56,0.149,0,0,0,0.627,0
TX_000304,2019.03,NETBANKING,Fashion,5,0,1553,1679.84,1.2,1,5,16,135,19,16.19,0.203,1,0,0,0.269,0
TX_000305,1073.95,UPI,Electronics,1,0,88,1448.62,0.74,1,6,13,342,14,197.42,0.377,1,0,0,0.34,0
TX_000306,1233.15,UPI,Fashion,7,0,1651,579.0,2.13,3,6,16,1003,16,30.61,0.104,1,0,0,0.476,0
TX_000307,3935.0,UPI,Grocery,14,0,1032,395.19,9.93,1,2,10,221,21,0.35,0.175,0,0,0,0.122,0
TX_000308,606.94,CARD,Services,18,1,449,154.38,3.91,1,6,18,969,17,65.89,0.063,1,0,0,0.207,0
TX_000309,1895.23,UPI,Grocery,13,0,621,675.34,2.8,1,5,11,826,19,151.44,0.567,0,0,0,0.25,0
TX_000310,895.88,UPI,Services,15,1,1346,1191.79,0.75,1,4,9,1007,24,219.89,0.29,1,0,0,0.452,0
TX_000311,882.11,UPI,Travel,22,0,319,254.06,3.46,3,7,15,1127,17,47.5,0.311,0,0,0,0.476,0
TX_000312,3290.44,CARD,Services,17,1,1618,950.85,3.46,2,4,12,704,21,14.89,0.112,2,0,0,0.601,0
TX_000313,2503.43,UPI,Grocery,10,0,831,287.56,8.68,1,1,10,603,23,48.54,0.226,0,0,0,0.36,0
TX_000314,2473.8,CARD,Travel,22,0,722,980.54,2.52,3,4,11,1224,16,20.36,0.243,0,0,0,0.429,0
TX_000315,4045.98,NETBANKING,Electronics,16,1,155,62.93,63.29,1,4,13,1202,17,11.56,0.178,0,0,0,0.115,0
TX_000316,1119.91,NETBANKING,Gaming,4,1,1196,2597.5,0.43,5,11,17,414,27,37.58,0.192,1,0,0,0.509,0
TX_000317,2168.85,CARD,Food,8,0,1029,698.9,3.1,2,6,18,1376,17,300.5,0.068,0,0,1,0.329,0
TX_000318,804.11,NETBANKING,Grocery,23,0,240,553.84,1.45,3,9,21,1148,24,56.17,0.089,1,0,0,0.275,0
TX_000319,1516.51,UPI,Grocery,23,1,1925,905.41,1.67,2,6,15,713,20,136.32,0.173,0,0,0,0.104,0
TX_000320,962.81,CARD,Travel,22,0,1031,1172.9,0.82,1,3,13,17,32,65.65,0.082,1,0,0,0.195,0
TX_000321,1208.33,UPI,Services,13,0,88,479.52,2.51,1,2,8,1390,31,21.96,0.078,0,0,0,0.205,0
TX_000322,1988.54,WALLET,Gaming,11,1,1014,654.22,3.03,3,5,10,497,20,150.6,0.102,2,0,0,0.274,0
TX_000323,483.85,UPI,Services,13,1,1624,613.15,0.79,0,3,10,530,19,69.28,0.038,1,0,0,0.373,0
TX_000324,8887.38,UPI,Grocery,18,0,1806,3643.56,2.44,2,3,6,892,19,26.42,0.112,0,0,0,0.159,0
TX_000325,401.01,CARD,Grocery,5,1,291,6127.05,0.07,0,0,5,1421,23,12.66,0.186,0,0,0,0.26,0
TX_000326,325.65,UPI,Grocery,11,0,907,1411.44,0.23,0,1,6,1356,20,68.26,0.178,1,0,0,0.148,0
TX_000327,3491.58,UPI,Gaming,5,0,1472,2721.97,1.28,1,2,8,143,22,48.16,0.154,1,0,0,0.161,0
TX_000328,2420.34,CARD,Electronics,20,0,785,1950.01,1.24,1,3,11,732,18,37.14,0.035,0,1,0,0.138,0
TX_000329,2046.98,UPI,Food,3,0,69,612.94,3.33,1,2,9,662,19,74.05,0.295,1,0,0,0.242,0
TX_000330,2055.65,CARD,Travel,3,0,64,2937.46,0.7,2,4,11,1475,18,35.86,0.079,0,0,1,0.437,0
TX_000331,1083.28,CARD,Food,20,0,142,1182.32,0.92,7,20,55,343,16,24.18,0.349,0,0,0,0.929,1
TX_000332,447.08,CARD,Travel,3,1,1404,444.41,1.0,5,8,19,1086,18,166.98,0.283,0,0,0,0.169,0
TX_000333,1182.99,CARD,Fashion,22,0,1774,437.72,2.7,2,8,25,1373,21,116.33,0.068,1,0,0,0.286,0
TX_000334,557.15,NETBANKING,Food,1,0,1634,265.05,2.09,1,3,11,1319,30,151.9,0.141,1,0,0,0.039,0
TX_000335,2907.71,UPI,Fashion,22,1,1193,358.04,8.1,3,5,13,610,17,36.73,0.041,1,0,0,0.386,0
TX_000336,946.66,WALLET,Travel,9,0,1612,464.9,2.03,1,6,12,1002,19,373.32,0.157,0,0,0,0.281,0
TX_000337,480.34,UPI,Gaming,22,0,793,530.15,0.9,1,7,14,435,21,43.41,0.156,1,0,0,0.015,0
TX_000338,795.22,WALLET,Electronics,5,0,343,1175.58,0.68,1,3,7,263,22,3.61,0.118,0,0,0,0.161,0
TX_000339,1657.28,UPI,Gaming,21,0,881,1057.62,1.57,2,4,11,0,19,17.95,0.308,0,0,0,0.064,0
TX_000340,624.08,CARD,Fashion,1,1,729,465.89,1.34,1,5,12,823,22,139.64,0.248,0,0,1,0.253,0
TX_000341,481.92,UPI,Food,18,0,99,1423.69,0.34,2,4,11,1082,23,4.97,0.111,1,0,0,0.105,0
TX_000342,1399.24,UPI,Electronics,7,0,315,584.47,2.39,1,5,12,1089,15,139.67,0.371,1,0,0,0.176,0
TX_000343,1401.04,UPI,Grocery,10,1,1750,458.87,3.05,0,2,10,1113,19,61.84,0.381,1,0,0,0.618,0
TX_000344,660.54,NETBANKING,Services,2,0,1659,333.62,1.97,0,5,16,909,18,20.92,0.212,0,0,0,0.075,0
TX_000345,684.69,UPI,Gaming,0,1,707,794.19,0.86,1,4,11,514,22,78.98,0.093,2,0,0,0.11,0
TX_000346,1383.05,UPI,Services,23,1,743,862.26,1.6,2,5,13,553,23,124.31,0.166,0,0,0,0.281,0
TX_000347,257.73,NETBANKING,Electronics,17,0,1735,181.77,1.41,2,5,13,1121,24,237.47,0.081,0,0,0,0.03,0
TX_000348,268.42,WALLET,Electronics,4,1,1475,678.38,0.4,3,7,10,65,29,11.33,0.147,0,0,0,0.191,0
TX_000349,534.62,CARD,Fashion,4,1,688,1048.85,0.51,1,10,14,542,24,44.46,0.35,0,0,0,0.732,0
TX_000350,885.85,CARD,Electronics,16,0,1360,911.39,0.97,3,5,16,6,23,35.77,0.164,0,0,0,0.335,0
TX_000351,1496.53,UPI,Travel,22,1,1274,268.01,5.56,3,4,15,393,25,9.1,0.157,0,0,0,0.17,0
TX_000352,4795.13,NETBANKING,Food,2,0,1921,535.63,8.94,0,2,8,380,29,28.13,0.495,0,0,0,0.367,0
TX_000353,2585.46,UPI,Food,3,0,1629,772.3,3.34,3,3,8,476,26,1.54,0.375,1,1,0,0.088,0
TX_000354,14166.67,CARD,Electronics,3,1,1308,1089.28,12.99,0,1,8,1301,20,182.12,0.181,0,0,1,0.957,1
TX_000355,1075.98,WALLET,Electronics,5,1,158,214.47,4.99,0,3,11,789,22,15.66,0.265,0,0,0,0.417,0
TX_000356,402.41,UPI,Electronics,17,0,1889,734.2,0.55,1,2,7,1099,18,26.35,0.071,0,0,0,0.312,0
TX_000357,1076.52,UPI,Electronics,9,0,1592,716.05,1.5,1,8,17,641,23,127.75,0.116,1,0,0,0.29,0
TX_000358,821.67,UPI,Grocery,17,0,906,160.57,5.09,2,5,13,1026,20,194.89,0.093,0,0,0,0.44,0
TX_000359,1514.32,UPI,Grocery,14,0,1129,578.27,2.61,1,5,7,589,24,12.48,0.104,0,0,0,0.145,0
TX_000360,479.51,UPI,Electronics,22,1,75,1206.1,0.4,2,4,14,868,20,12.08,0.209,0,0,0,0.426,0
TX_000361,1843.36,CARD,Food,5,0,308,444.57,4.14,1,5,13,695,22,51.96,0.087,1,0,0,0.671,0
TX_000362,5078.34,UPI,Services,3,1,371,1375.34,3.69,3,7,20,458,11,42.09,0.353,1,0,0,0.064,0
TX_000363,983.62,UPI,Electronics,13,1,429,751.57,1.31,2,3,9,1433,14,27.44,0.169,1,0,0,0.191,0
TX_000364,1638.79,UPI,Services,19,0,1470,741.07,2.21,1,3,10,122,19,21.76,0.125,1,0,0,0.318,0
TX_000365,2186.69,CARD,Gaming,22,1,308,298.74,7.3,2,4,11,826,14,55.6,0.121,1,0,0,0.388,0
TX_000366,734.2,WALLET,Food,16,1,1966,254.39,2.87,0,6,15,607,17,37.19,0.203,1,0,0,0.073,0
TX_000367,1372.09,UPI,Fashion,0,0,1593,435.88,3.14,3,4,11,636,14,40.36,0.212,1,0,0,0.382,0
TX_000368,1110.53,CARD,Gaming,23,1,1329,2362.91,0.47,1,4,18,674,17,34.2,0.099,0,0,0,0.724,0
TX_000369,1209.15,UPI,Food,6,0,611,746.24,1.62,1,9,17,725,19,10.61,0.176,3,0,0,0.133,0
TX_000370,506.23,UPI,Services,17,0,1866,790.46,0.64,2,5,16,577,23,23.13,0.272,0,0,0,0.034,0
TX_000371,1123.84,UPI,Gaming,1,1,1684,76.64,14.48,4,6,15,1493,21,53.31,0.034,2,0,0,0.064,0
TX_000372,1804.43,UPI,Gaming,21,0,576,1086.19,1.66,0,3,13,839,21,39.04,0.154,0,0,0,0.255,0
TX_000373,4680.42,CARD,Electronics,20,0,1460,655.16,7.13,1,1,9,1080,23,188.26,0.133,0,0,0,0.095,0
TX_000374,2861.99,CARD,Travel,7,1,1884,1314.5,2.18,1,5,14,1397,18,26.39,0.191,0,0,0,0.345,0
TX_000375,9444.45,WALLET,Fashion,4,0,848,522.66,18.04,1,6,15,454,22,102.97,0.086,1,0,0,0.267,0
TX_000376,509.1,WALLET,Gaming,10,0,814,305.25,1.66,4,6,14,458,25,20.43,0.121,1,0,0,0.471,0
TX_000377,2623.65,UPI,Grocery,5,0,1182,155.9,16.72,3,8,15,1293,20,0.5,0.058,0,0,0,0.326,0
TX_000378,1317.3,UPI,Gaming,14,1,919,456.26,2.88,1,5,6,921,18,0.52,0.095,0,0,0,0.343,0
TX_000379,9796.72,UPI,Gaming,21,0,639,719.84,13.59,3,7,13,1393,13,7.34,0.073,2,0,0,0.227,0
TX_000380,488.68,NETBANKING,Electronics,13,0,744,406.14,1.2,3,7,17,1416,23,23.2,0.105,0,0,0,0.142,0
TX_000381,473.56,CARD,Electronics,9,0,939,816.34,0.58,2,7,14,1415,30,223.31,0.196,0,0,0,0.554,0
TX_000382,602.21,CARD,Services,7,0,1475,913.65,0.66,2,4,14,486,27,19.1,0.201,0,0,0,0.522,0
TX_000383,131.12,CARD,Electronics,1,0,285,766.06,0.17,3,5,11,737,11,1.89,0.342,1,0,0,0.125,0
TX_000384,648.23,UPI,Travel,21,0,754,757.71,0.85,4,6,11,1398,21,123.72,0.081,0,0,0,0.301,0
TX_000385,513.3,UPI,Food,12,0,859,455.99,1.12,1,2,9,1065,21,11.04,0.316,2,0,0,0.274,0
TX_000386,1274.61,UPI,Electronics,1,0,1786,1599.95,0.8,3,7,13,394,28,11.76,0.219,0,0,0,0.111,0
TX_000387,1543.42,NETBANKING,Fashion,22,0,755,990.38,1.56,0,3,7,773,25,117.43,0.247,1,0,0,0.241,0
TX_000388,7159.32,UPI,Electronics,11,1,1064,571.76,12.5,0,2,7,12,26,16.3,0.052,1,0,0,0.371,0
TX_000389,2836.78,UPI,Food,19,0,1561,1412.69,2.01,1,3,11,54,15,85.25,0.23,0,0,0,0.124,0
TX_000390,615.91,NETBANKING,Food,4,1,691,1948.4,0.32,0,2,8,1410,19,82.44,0.114,0,0,0,0.485,0
TX_000391,446.57,NETBANKING,Food,13,1,140,2173.33,0.21,0,0,6,286,18,49.72,0.035,0,0,0,0.042,0
TX_000392,1793.49,CARD,Services,1,0,1880,626.22,2.86,3,6,12,583,27,40.0,0.112,0,1,0,0.498,0
TX_000393,292.88,WALLET,Gaming,21,0,197,467.53,0.63,3,4,13,79,19,20.76,0.179,0,0,0,0.364,0
TX_000394,6846.27,UPI,Travel,15,1,1569,1144.86,5.97,1,5,11,88,23,28.66,0.315,0,0,0,0.474,0
TX_000395,3566.86,CARD,Food,22,0,387,1996.64,1.79,3,7,14,307,19,6.86,0.147,1,0,0,0.19,0
TX_000396,685.96,UPI,Travel,6,0,979,606.54,1.13,4,8,17,657,13,47.78,0.57,0,0,0,0.147,0
TX_000397,197.72,UPI,Electronics,3,1,1520,859.36,0.23,3,4,15,1187,12,9.5,0.618,1,1,0,0.235,0
TX_000398,4246.59,UPI,Travel,8,0,1336,1223.85,3.47,2,5,14,338,18,49.95,0.114,1,0,0,0.247,0
TX_000399,977.95,NETBANKING,Grocery,23,0,476,1020.22,0.96,1,5,12,236,18,11.29,0.218,0,0,0,0.392,0
TX_000400,3781.27,UPI,Services,15,1,769,805.98,4.69,0,3,10,1189,28,51.54,0.431,0,0,0,0.402,0
TX_000401,222.64,UPI,Food,5,0,234,677.35,0.33,2,4,15,1184,14,30.74,0.014,1,0,0,0.128,0
TX_000402,602.22,CARD,Services,23,1,1020,1445.26,0.42,2,5,9,8,18,0.03,0.059,1,0,0,0.247,0
TX_000403,1102.4,CARD,Services,23,0,1601,230.93,4.75,1,6,12,905,20,225.72,0.084,0,0,0,0.379,0
TX_000404,1149.38,CARD,Travel,18,0,757,679.62,1.69,0,6,15,421,18,131.02,0.227,2,0,0,0.144,0
TX_000405,699.2,NETBANKING,Gaming,9,0,1822,587.81,1.19,1,4,13,950,25,37.33,0.234,0,0,0,0.32,0
TX_000406,2044.38,UPI,Services,23,0,929,450.73,4.53,6,10,19,575,18,36.68,0.477,1,0,0,0.074,0
TX_000407,377.05,UPI,Services,20,0,615,168.4,2.23,0,3,9,1285,26,74.61,0.339,0,0,0,0.5,0
TX_000408,951.1,UPI,Services,8,0,1677,389.68,2.43,1,4,8,1415,21,65.54,0.145,0,1,0,0.393,0
TX_000409,1236.82,NETBANKING,Electronics,8,0,293,161.38,7.62,1,7,13,400,12,53.84,0.262,1,0,0,0.723,0
TX_000410,1834.34,UPI,Services,11,0,1436,3277.96,0.56,1,5,13,61,24,108.55,0.065,0,0,0,0.194,0
TX_000411,2234.15,UPI,Fashion,10,0,1557,860.38,2.59,3,6,17,247,19,287.58,0.252,1,0,0,0.514,0
TX_000412,356.15,UPI,Services,12,1,1197,1020.83,0.35,1,2,15,605,16,20.21,0.158,0,1,0,0.104,0
TX_000413,236.49,UPI,Electronics,17,1,1886,462.42,0.51,1,2,13,741,19,54.07,0.069,1,0,1,0.233,0
TX_000414,3935.04,CARD,Travel,20,1,279,1408.91,2.79,2,5,13,52,14,6.33,0.013,0,0,0,0.152,0
TX_000415,1528.92,CARD,Electronics,16,0,888,1291.98,1.18,1,6,14,1,28,117.62,0.134,0,0,0,0.046,0
TX_000416,518.8,UPI,Travel,18,1,1102,3161.61,0.16,2,2,9,1140,21,38.86,0.27,1,0,0,0.467,0
TX_000417,5172.71,UPI,Services,17,0,982,1889.18,2.74,1,2,11,1302,22,108.27,0.251,2,0,0,0.053,0
TX_000418,1231.11,CARD,Fashion,21,1,342,788.79,1.56,3,5,14,586,23,101.36,0.252,0,0,0,0.218,0
TX_000419,3566.35,UPI,Electronics,1,0,253,174.83,20.28,2,6,14,1173,15,7.06,0.143,1,0,0,0.466,0
TX_000420,1173.23,UPI,Fashion,22,0,1523,1146.63,1.02,2,6,16,1111,18,301.09,0.796,7,2,0,0.899,1
TX_000421,8610.59,UPI,Food,6,0,1201,1021.05,8.42,1,3,8,748,14,53.1,0.223,1,0,0,0.205,0
TX_000422,6344.48,UPI,Food,0,0,575,219.1,28.83,4,5,11,503,17,20.49,0.145,0,0,0,0.406,0
TX_000423,854.94,UPI,Services,8,0,152,430.95,1.98,2,3,6,1171,18,36.27,0.13,1,0,0,0.114,0
TX_000424,2897.41,UPI,Food,22,0,723,1922.15,1.51,3,7,22,471,26,132.64,0.115,0,0,0,0.091,0
TX_000425,2090.95,UPI,Services,19,1,355,3513.78,0.59,1,3,11,657,25,307.53,0.205,0,0,0,0.168,0
TX_000426,4309.73,UPI,Fashion,18,1,275,600.23,7.17,5,7,14,73,24,1.47,0.239,0,0,0,0.591,0
